"date","yd1.Store_StaffGage","yp1.in_situ_average","yp2.TerraClimate","yp3.ERA5","yp4.CRUTS_adj","yp5.MERRA2","yp6.CAPA","yp7.NCEP_NARR","ye1.GLEV","ye2.CRUTS_PET","ye3.REA","ye4.ERA5","ye5.MERRA2","ye6.NCEP_NARR","yr1.DWP"
1980-08-01,"73.07195265",905.40142,179.07131383218,1539.34968851767,340.54667119088,322.646294359107,2046.10010855969,0,,24294.7105778829,8042.3951308162,10912.1526270182,5907.8466529159,12089.072088813,-86.749802672
1980-09-01,"58.988224860000003",1939.97265,1651.05127793953,1753.52535199188,2143.38794760283,1226.68825033755,5252.09688370098,1361.44428240975,,18022.9261816065,5852.62040189365,7015.53641790155,3430.15355908033,9154.75447432508,-51.378896394
1980-10-01,"35.057659510000001",3759.33053333333,473.142605989107,1317.38618432354,1204.42061474091,1709.96809239952,1420.00550600711,696.753205992333,,12960.9020128338,3589.36368763201,5332.83575569992,2061.03226946683,4983.63341893798,-23.39048399
1980-11-01,"26.748354729999999",2938.33072666667,2397.20846034727,2308.72913771098,4422.34818410655,1585.05255602727,341.48057410508,2585.62709998364,,7245.76049143153,1514.23638661824,3228.21055140407,1601.24308199182,7499.3244427539,-17.60007468
1980-12-01,"28.459718540000001",8781.85522666667,3095.83826945017,5520.18465474971,6221.33895811447,5085.85524260464,774.436102516533,5908.73894094269,,5409.23487943085,901.63000215596,1957.10659396551,1690.83405421392,4338.82845626048,-18.27892174
1981-01-01,"33.878278180000002",10945.54368,7055.34761682909,11462.9149054474,13787.5626508851,6769.53866340969,1880.2899124356,9843.71742025853,,4767.29526737365,673.05235041616,1414.19534450893,1606.38781343915,4856.74054008541,-17.363379928
1981-02-01,"43.759076880000002",5978.10546666667,2696.46819994552,3799.50500658395,4803.9045707286,2603.09286362459,1041.66412590907,4015.183671162,,5725.38720788034,600.73336644321,1318.52386657658,2978.64087373186,10551.6855518174,-20.966492194
1981-03-01,"51.570599020000003",11948.1867333333,5037.02300822648,11259.9628124875,12260.95594126,11530.2376567204,9440.92349544635,10673.0334,,7651.75697558128,1776.52801931108,2089.40296932795,5025.57005916898,15452.0113779042,-22.82500658
1981-04-01,"77.675466479999997",2992.11994666667,1770.06985526205,2003.32367266056,5042.39232905192,3289.37781905712,2802.1186234604,2208.65200269789,,13940.0850388677,5453.29379111067,4389.86372632976,7910.13171243336,19605.1317742534,-40.61258088
1981-05-01,"182.26425180000001",3501.76722,1860.3802767147,5141.18054750692,3983.60263328085,4792.27262930708,2609.26011375664,2879.56732666568,,18423.8334816211,7393.21776490759,9444.60513661742,7802.15614050222,19484.4316812483,-118.133860726
1981-06-01,"197.74796860000001",476.7755,0,889.262826789247,198.526355834893,591.9524460574,1521.04211032351,288.678179129657,,25027.5853017372,8786.7646830586,10257.2741527629,7930.54100941339,20647.2566522462,-159.722307374
1981-07-01,"56.531158769999998",385.406946666667,393.156763254487,452.97883658868,541.722693832393,356.438989741307,428.923554603987,0,,28274.121681977,7564.03425875305,11381.4672253862,4863.56005673944,14313.9832993253,-89.39257047
1981-08-01,"23.17920732",388.235733333333,549.214464691467,384.379334568267,641.0963496632,1120.87018835733,526.964161341067,63.1830737568,,24710.5424628248,6260.5278670496,9635.58590844266,2040.3469129176,9119.21267701493,-38.667800452
1981-09-01,"22.93295196",403.28015,291.75998575332,1086.9597753524,432.28090659852,2005.4479434221,1051.34944012252,433.537642325655,,17953.4170989484,4495.14321609287,7631.36009514371,1430.87998468516,6375.6836174464,-21.074735232
1981-10-01,"27.149942370000002",7487.828325,2552.34095003618,6386.98053396665,5238.67888976213,4466.17842267091,1864.07190191663,5436.09785315568,,10154.0980281827,4389.22233793317,5270.58423043951,2443.48211916898,6153.77857325881,-16.51669764
1981-11-01,"47.449316269999997",13444.3653066667,6321.86032167401,14182.7042761878,9549.48626298479,8399.5022547307,4048.00159379379,12079.7610688315,,6036.78969813858,2415.45414848538,2597.18413062057,2459.76481998846,8451.88577079679,-28.09396723
1981-12-01,"51.348572539999999",10312.4587166667,4303.15755653781,6722.77732467175,7527.5037709464,5042.73652026928,1120.1298674184,6138.25934591469,,4617.13911906293,1001.61969918342,1659.92450099118,2071.69285211546,6506.47404294473,-31.52836714
1982-01-01,"63.814032070000003",15830.56585,7425.96488068425,15956.3055757565,14524.7392293415,8010.77215413999,2583.349931858,10630.9823919558,,3861.66247484628,405.307763627935,1940.11464867818,2095.52242258417,8943.76772627431,-41.94889046
1982-02-01,"66.420358489999998",6570.67749333333,4349.00582992391,5375.62633938238,7169.23080977339,3921.58017284814,763.921072104645,6728.12973708967,,5855.87479450055,378.161392697853,608.374453538005,3210.82113146425,10104.864986472,-37.08274025
1982-03-01,"63.451968389999998",13554.98784,6413.58467167872,12185.3323999128,15122.2211249539,11293.8089281906,3952.68066376944,12090.063081851,,7272.41473939872,1768.52122368768,2069.17126389552,5443.77840521136,17952.5357522088,-30.71294598
1982-04-01,"146.47590679999999",16417.75692,3850.41559390468,15013.0375868558,9832.25683821386,8249.58219925096,1440.15340073998,14040.169437251,,11767.5926732993,4790.87323017726,2937.90670208985,6776.38636793353,20910.7492743912,-55.63020943
1982-05-01,"407.29956149999998",1015.53146,527.53438739814,2832.24759753554,1138.51586797384,3819.85712840748,1908.82883496847,492.173897766455,,18893.7223274003,9255.61588439607,7249.15827923654,11361.626332712,22232.6136908251,-247.685820164
1982-06-01,"618.75264319999997",5526.6848,4470.98249039845,6493.37623326291,6336.87722314481,8371.62195617264,7992.55771453068,7702.83636666716,,20155.8474413577,10727.5730206543,9694.05945305525,9709.1931320995,25731.1101600152,-379.864594658
1982-07-01,"333.0436484",1684.642505,2509.10176145153,4143.91821525174,3135.15860902476,1817.10493931933,1597.53912258004,801.185482114489,,24853.4695071452,11432.3973656601,10021.1296924657,10427.6120439968,25570.7598881589,-207.652886898
1982-08-01,"103.511028",5341.46143333333,2833.80347217378,3042.08621439959,2596.02679787904,3932.93145359943,2241.66810060556,2140.84424597338,,22741.0690955152,9768.97826632432,10051.2201288619,7368.10638600285,19330.8150060801,-93.189618244
1982-09-01,"116.5822656",8575.35830666667,6897.48228065764,6264.55116750668,6461.09483275888,5429.63271680139,2545.49319227569,4064.28647683623,,14822.6115233874,6981.67510806269,7590.60686749834,4540.57005116029,12791.0143573143,-91.167908164
1982-10-01,"73.964531840000006",10013.11516,4234.45641389585,8393.8376785776,9323.74554894394,5574.84216998664,2848.58540032752,7813.97194637328,,10133.2762034323,5642.91899858429,5168.36301681969,3795.357800745,9554.36830539938,-51.022142896
1982-11-01,"97.07682896",16009.8653866667,10040.6470922516,13278.9260799925,15876.0061104721,9816.68211649515,2333.11425211349,12815.8676570772,,5565.92125887776,3089.85465796949,3197.39204096715,2856.5198456624,10057.5151002463,-54.730299338
1982-12-01,"95.632036869999993",15113.5224,7876.08751784157,11922.260454731,15033.3173319739,7345.40091171229,1601.33461320723,15435.866371807,,4640.41196807981,1231.92295662517,2221.93359507269,2612.73755544501,5387.27792159413,-45.918577708
1983-01-01,"101.1983307",17772.4482466667,10308.1074405357,15390.1336695759,20426.6867794227,7136.63481530707,2286.17972779735,14720.3637705008,,4295.97796575328,377.925528075883,313.721950796833,2434.55414476223,7766.74549291975,-60.69854384
1983-02-01,"75.320550819999994",17959.2394666667,8317.48142298847,17238.5384345416,14007.6924840431,9549.22621942593,4110.4684608702,15296.6311245741,,4754.463811834,320.9583508098,254.5806717982,2940.71186530147,12439.3595646613,-39.270667434
1983-03-01,"94.455002070000006",18473.58986,9312.18006479805,14584.8902367819,22430.4443189472,10784.0433397087,4673.10607210876,16481.6331016458,,6946.42968743405,1298.94362421054,1005.51685905946,5505.4194583542,17553.0333165299,-38.55209161
1983-04-01,"134.73362760000001",5610.59128,4126.40978911896,8528.81154330212,10468.3919583027,10667.3887056409,4514.89966343367,5058.95397672126,,10599.5515749602,5033.1101042187,3003.64758481718,7190.73578900075,20216.2699530086,-82.48340678
1983-05-01,"456.7268128",1298.46819,1723.05772029352,1069.11315416919,2935.80454424589,1797.98265130491,605.216388134858,963.217594943692,,18652.0640362434,9973.72319490867,6512.72835968643,11292.5308884813,23110.4727506397,-266.449484862
1983-06-01,"637.02714660000004",1231.701325,1039.32840691181,2495.03700050107,1700.94079180874,7503.72734253108,2290.24452161432,155.732391588342,,23318.6430437185,12193.7274620917,10678.1643358835,14337.7856576658,30043.2201428651,-365.248624166
1983-07-01,"329.71529049999998",0,0,201.6020892438,213.91356363048,80.04833149266,580.55701228236,0,,26612.3312040389,11585.6538691187,11848.7684064073,12423.4720007382,23157.3914361022,-197.371314762
1983-08-01,"97.939140519999995",7400.28757333333,8197.23585998944,14023.3816998802,7282.19328720384,13994.6447816782,8180.60903607669,2535.05073979904,,23450.2247433115,11053.9233380643,10730.3884398324,8444.10296092608,20412.6533787644,-113.111801242
1983-09-01,"84.781558889999999",2511.6936,4995.40014125789,5630.35901131622,4853.79670275444,4982.0530293752,5314.06149906056,4405.35235863398,,19227.7506574865,7898.20920571631,8733.15779601495,5624.61149587441,14749.1590332889,-56.362302714
1983-10-01,"60.204224009999997",3396.80743333333,1443.79098332356,3050.24138234381,3518.12087393287,4226.26484769396,1123.47849979621,3130.46397960119,,12536.8547002217,4852.3029606175,5770.42880124148,3616.9737168006,10831.306902206,-30.611956504
1983-11-01,"70.784868770000003",21918.0966,14624.4234579221,20777.6258639587,22788.3250459266,12842.6019937082,3629.88996716443,18073.3765462627,,6234.95078632085,3069.58905913088,4112.76734220203,3119.07154124092,11124.553863976,-40.50969555
1983-12-01,"91.970271019999998",24265.1061866667,12528.1784784592,19413.1149017501,23558.4231028983,10462.0838281871,2544.00315575574,18822.4097454266,,5045.37221521032,821.301782580974,1908.22475325509,2124.17666153475,7177.19127611411,-51.481075552
1984-01-01,"82.817848350000006",4380.07755,706.737697924635,1477.26790440458,1785.78366782574,1325.04837256202,688.477488509842,1110.20124251038,,4819.95109237834,1066.59101833494,1571.16471827309,2877.24789716796,6857.50044377369,-51.95581103
1984-02-01,"68.083067409999998",7604.78455,4163.68684663316,6505.87152742626,7062.46324906716,4581.35512730588,1480.88007882562,5740.0740347291,,7020.4365945384,1655.6794390466,1194.45083310982,4495.72231986966,11381.0303133771,-31.84340567
1984-03-01,"68.382486599999993",5043.04688,2170.19288176364,5531.33612644612,5483.94261035658,4543.59679144106,695.0121334186,3874.06466695894,,10524.9971406761,2429.07151342972,1856.56124880908,6858.62179649294,19190.981998801,-32.627717
1984-04-01,"88.823828180000007",3627.795925,1378.29878292665,3765.66305171017,3688.95840406639,3965.03365933805,951.3812022806,2949.52997796743,,13383.2492132028,5567.21393414277,5679.24202315236,9586.20555129133,22796.6219976147,-40.91773465
1984-05-01,"251.42710679999999",971.92942,464.32599858755,964.4250652553,1037.50461738473,1071.12364871479,100.45709387967,288.57727775723,,23486.4242245901,10385.4492934717,8790.36406658663,12714.7771062629,27192.8053569075,-169.874763202
1984-06-01,"232.00428099999999",2521.0598,2746.7056106952,3692.51902877795,3538.81752494725,1897.90329506015,2464.7266823375,502.35883167785,,25530.7366512821,10716.573776154,11851.6690853645,10353.8896723262,27153.6239119159,-181.32874814
1984-07-01,"170.22547180000001",6220.60296,4750.16064279724,7108.0187173927,5576.35270384898,4309.96228075098,5325.3086965816,3462.30451028562,,30822.5250357376,11506.5688985269,12053.7608665975,9690.24778902854,25314.0044038578,-136.943149708
1984-08-01,"58.325597219999999",4063.27124,1280.11837050986,4410.35880470892,1735.881529872,1728.73535641394,5136.8130958788,891.05157447614,,26325.0540186498,9698.32614019724,11171.213071687,7090.29274554531,19686.1473024434,-77.309121146
1984-09-01,"58.087786899999998",1431.27864,612.66699387474,1490.73616306734,860.36686919796,4912.86136923294,1575.580803066,1386.81372092892,,21344.5279854619,6459.27492197748,8828.44533510648,4020.28445614074,10930.4851593862,-50.02828957
1984-10-01,"39.668870120000001",4745.8908,2676.3289360992,6313.668490026,6006.8799575928,4283.8550519535,1477.5435489384,2559.2849080713,,11150.1876934674,4979.2126146759,6464.3843716578,3084.0714121023,9107.9866834146,-25.060237196
1984-11-01,"42.053335019999999",18429.3980033333,8964.85056969721,15197.7571513635,13927.2702752009,11493.3856154116,5620.32943615718,18393.0772969668,,6495.92742765206,2951.27089782733,3667.51555923418,3308.92375773037,12659.4378241863,-30.29760509
1984-12-01,"56.875474840000003",4827.01113125,3503.06321443167,6503.63510026545,7056.13420686794,4225.0050700932,2351.22135319848,6129.75143585303,,4809.17065930779,1120.40039435706,2123.81574342726,2404.30552241607,9123.96224880497,-29.44586528
1985-01-01,"41.985608720000002",5024.44483333333,2333.71992330624,2478.67500242567,4820.54543658498,3447.62596706632,1633.01718123895,1498.63873076037,4260.84441842003,5110.16370687903,670.546767077678,213.831844906007,2590.45002599921,8481.47325217184,-24.6569974
1985-02-01,"37.407823870000001",5097.684375,2400.64632436125,6453.7712930775,4190.736061155,3019.32768220125,845.0081221575,3715.50278281875,0,6871.57493673,782.686684815,273.92396380125,3584.48828096625,11304.6516584663,-21.29679224
1985-03-01,"50.408677480000001",11630.3226,4965.48293026305,13157.9343260073,12468.0686046325,9199.9279972925,3679.8201920766,8605.3425192566,6973.94578643555,8941.17906972615,2442.1871157047,695.47311496,6021.840131151,16435.66492698,-24.688688922
1985-04-01,"103.01722289999999",1370.6486,528.58046814854,1016.25576117084,1529.19135764138,1341.65651456885,700.17779524606,672.7606824445,9198.19767245806,16614.7830723146,5040.95892292895,1014.52580425429,8889.16455538665,27720.8066832541,-48.124226716
1985-05-01,"184.89575909999999",367.97928,801.69777697608,1199.93337402384,1852.40669259608,354.93314463472,300.32203957208,151.59791754456,16381.5345388774,22015.1264253783,7240.63468873256,7175.60197754352,8179.05960458984,24174.1335045773,-106.049404386
1985-06-01,"220.09878950000001",1292.4819,1970.22764561731,3093.25540669873,2992.99118793033,2828.39818473471,4313.92781295547,2225.71489438932,20493.3606720078,28128.1603335997,9351.03288580238,10688.1770220301,8444.89354683204,28300.2888222123,-149.985278
1985-07-01,"88.060626510000006",3380.06398,4289.16794193745,7315.16733913403,4739.98592558113,5301.23938476538,4934.13185885321,3834.93913145299,23218.9288709179,30315.8394532219,9154.13415413207,12178.5788538202,6109.58439890378,21108.263503269,-98.80064095
1985-08-01,"35.68648322",0,580.042477327607,602.373413778287,510.32038518824,11.34283716302,921.681226938267,0,25815.2772989183,26683.5049425645,7048.9991185939,10972.8097009113,2762.80721833699,13159.5191209967,-47.45643849
1985-09-01,"44.751034230000002",8509.06341333333,3955.66091652258,9059.66654329331,3962.70551236228,4564.46448,7980.86392181621,4567.16002872502,19010.1624636648,17055.1776026982,7473.13737422814,9193.27071142104,3953.47317151488,11422.490334674,-40.93956487
1985-10-01,"43.025936850000001",8290.39167333333,2495.77772165786,3979.88350327337,5334.76194826439,2104.10468845162,1070.91889771481,4230.4162896,15216.8132797991,12708.4296666116,5598.28077673088,5930.22384744715,3445.77214861795,12944.5472553789,-26.10728601
1985-11-01,"36.764698060000001",13063.95308,7697.01685822329,17193.1881656554,12065.4128122766,8494.66209184668,2227.6456412657,9001.91272755502,9591.28834306738,6201.71456585417,1906.65254183013,3984.23571853896,2561.25850187393,11227.5563670185,-27.51338284
1985-12-01,"52.466926829999998",8540.09728,4277.38260766059,7434.19392751915,8225.10854601835,4058.34463638101,1315.17930362624,7086.89123499968,6250.66772140373,5406.39132272789,940.180355210027,1791.49468232661,1939.74491334208,7310.96568143829,-28.21960792
1986-01-01,"49.94512718",7808.12254666667,4047.24164463803,6238.76102897999,8310.81359055494,5016.64064449424,1334.30327327063,7215.46287683869,3312.57816982048,5560.35826624561,787.055100969847,776.31425390283,2572.0676903738,8295.08798268235,-28.00635324
1986-02-01,"88.450506809999993",43123.5928933333,18470.7620074881,42476.6907146939,32653.5618194248,19468.2745479143,4317.5894188266,33124.4048047608,3790.97302659145,5153.98915147573,1283.30020325764,1474.71827548871,3957.64519064773,10324.5733260864,-45.43262755
1986-03-01,"104.41085",13354.471375,5143.03159084825,15648.5781691397,12250.860867631,9187.4134739225,2677.71129292519,13199.6620130787,5818.20107170781,9809.842335305,1950.64703133062,2005.47666104888,5982.84963651088,18769.5234343868,-46.147340984
1986-04-01,"173.95427140000001",2679.48373,1470.64407355432,2292.9060149989,4277.13420754631,4693.70543295427,4133.06914979868,2260.03378978368,10370.037920474,14103.1397637231,5854.90914167527,5873.95160565981,10144.1063706452,24355.8783189906,-72.54491136
1986-05-01,"389.77829839999998",908.11224,935.58550734514,947.07869117042,1771.76749934328,1578.88950103166,658.10325741926,765.78990594984,15959.8884009456,21404.1786354165,10517.2196621407,9100.16049743376,13812.9081349325,31378.4670632674,-223.342439044
1986-06-01,"425.28749540000001",610.02312,218.40545564679,1183.10727399379,572.66015161449,269.38456127714,483.52113322761,208.80082680798,21158.439901486,27018.7405515814,11738.2834593958,12419.7900036321,12376.1271013588,32793.6878778399,-261.296719272
1986-07-01,"185.68440179999999",1285.69056,3223.52549300796,2942.27211782511,3665.29535493555,1773.63865743183,2891.03540951568,1571.43229553793,25522.0870586317,29718.7480328382,10220.6147192197,12531.5585283617,8338.60519718037,24266.541844125,-140.781175326
